track 1;
20 "0.5563 0.3619 0.7068 0.1566 0.2388 0.3813 0.2849 0.1497 0.0825 0.0525 0.0377 0.0303 0.0272 0.0262 0.0262 0.6033";
21 "0.6157 0.2420 0.4638 0.1697 0.2627 0.4209 0.3145 0.1647 0.0900 0.0558 0.0391 0.0308 0.0276 0.0262 0.0262 0.6726";
20 "0.6398 0.1403 0.2625 0.1826 0.2766 0.4417 0.3252 0.1706 0.0929 0.0571 0.0399 0.0311 0.0281 0.0264 0.0264 0.7035";
19 "0.6455 0.3199 0.6176 0.1771 0.2776 0.4440 0.3282 0.1720 0.0934 0.0573 0.0399 0.0311 0.0281 0.0262 0.0262 0.7077";
21 "0.6450 0.3337 0.6496 0.1782 0.2766 0.4424 0.3280 0.1719 0.0936 0.0575 0.0399 0.0311 0.0282 0.0262 0.0262 0.7050";
19 "0.6435 0.0195 0.0087 0.1787 0.2777 0.4441 0.3273 0.1715 0.0934 0.0575 0.0399 0.0313 0.0282 0.0264 0.0264 0.7080";
23 "0.6488 0.0314 0.0338 0.1802 0.2799 0.4473 0.3296 0.1729 0.0939 0.0576 0.0400 0.0313 0.0282 0.0264 0.0264 0.7140";
17 "0.6568 0.2067 0.3951 0.1825 0.2817 0.4499 0.3340 0.1748 0.0951 0.0580 0.0402 0.0313 0.0281 0.0262 0.0264 0.7181";
21 "0.6565 0.2124 0.4098 0.1851 0.2818 0.4494 0.3340 0.1748 0.0950 0.0581 0.0402 0.0313 0.0281 0.0262 0.0264 0.7173";
20 "0.6530 0.1088 0.1934 0.1770 0.2792 0.4467 0.3316 0.1737 0.0942 0.0575 0.0399 0.0311 0.0281 0.0262 0.0262 0.7127";
22 "0.6486 0.0946 0.1691 0.1822 0.2791 0.4456 0.3296 0.1730 0.0940 0.0577 0.0400 0.0311 0.0281 0.0264 0.0264 0.7107";
15 "0.6577 0.3540 0.6887 0.1798 0.2802 0.4482 0.3345 0.1749 0.0949 0.0579 0.0400 0.0313 0.0282 0.0264 0.0264 0.7148";
24 "0.6573 0.2050 0.3948 0.1856 0.2813 0.4487 0.3344 0.1752 0.0951 0.0582 0.0403 0.0313 0.0281 0.0262 0.0264 0.7159";
20 "0.6545 0.0283 0.0273 0.1804 0.2802 0.4474 0.3323 0.1740 0.0947 0.0577 0.0400 0.0313 0.0282 0.0264 0.0264 0.7141";
23 "0.5649 0.0464 0.0658 0.1820 0.2810 0.4489 0.2897 0.1518 0.0835 0.0530 0.0378 0.0303 0.0273 0.0262 0.0262 0.7162";
18 "0.0081 0.1239 0.2222 0.1588 0.2493 0.3978 0.0177 0.0223 0.0236 0.0237 0.0238 0.0236 0.0242 0.0244 0.0254 0.6378";
17 "0.1084 0.0409 0.0532 0.1714 0.2659 0.4273 0.0640 0.0436 0.0335 0.0284 0.0261 0.0244 0.0245 0.0247 0.0256 0.6832";
32 "0.5682 0.0388 0.0494 0.1814 0.2810 0.4489 0.2914 0.1527 0.0839 0.0530 0.0380 0.0303 0.0272 0.0261 0.0262 0.7166";
12 "0.0122 0.0796 0.1380 0.1681 0.2580 0.4134 0.0200 0.0231 0.0238 0.0241 0.0239 0.0234 0.0243 0.0244 0.0254 0.6639";
24 "0.0402 0.0341 0.0427 0.1684 0.2599 0.4159 0.0327 0.0294 0.0267 0.0254 0.0247 0.0238 0.0243 0.0244 0.0253 0.6590";
14 "0.4133 0.0621 0.0969 0.1789 0.2802 0.4481 0.2118 0.1145 0.0669 0.0448 0.0338 0.0283 0.0262 0.0254 0.0262 0.7148";
26 "0.5581 0.2459 0.4732 0.1817 0.2799 0.4476 0.2851 0.1496 0.0824 0.0523 0.0376 0.0302 0.0271 0.0260 0.0262 0.7136";
14 "0.6070 0.0392 0.0488 0.1782 0.2790 0.4463 0.3105 0.1623 0.0889 0.0553 0.0389 0.0305 0.0272 0.0262 0.0264 0.7119";
19 "0.5809 0.0249 0.0225 0.1795 0.2780 0.4421 0.3001 0.1591 0.0879 0.0545 0.0385 0.0308 0.0275 0.0261 0.0259 0.6993";
20 "0.6250 0.0208 0.0117 0.1797 0.2784 0.4452 0.3184 0.1670 0.0908 0.0563 0.0391 0.0311 0.0278 0.0264 0.0264 0.7100";
21 "0.6315 0.0223 0.0148 0.1795 0.2788 0.4459 0.3213 0.1681 0.0917 0.0566 0.0396 0.0313 0.0282 0.0264 0.0264 0.7109";
19 "0.6295 0.0409 0.0540 0.1796 0.2790 0.4460 0.3204 0.1679 0.0916 0.0564 0.0394 0.0311 0.0278 0.0264 0.0264 0.7111";
21 "0.6351 0.0325 0.0352 0.1790 0.2784 0.4452 0.3225 0.1690 0.0918 0.0566 0.0397 0.0311 0.0281 0.0264 0.0264 0.7099";
16 "0.6451 0.3034 0.5895 0.1806 0.2793 0.4465 0.3282 0.1720 0.0935 0.0575 0.0399 0.0311 0.0280 0.0262 0.0262 0.7124";
22 "0.6550 0.3633 0.7093 0.1815 0.2813 0.4494 0.3328 0.1742 0.0946 0.0577 0.0399 0.0313 0.0282 0.0264 0.0264 0.7187";
22 "0.6534 0.3632 0.7091 0.1803 0.2802 0.4478 0.3321 0.1738 0.0946 0.0576 0.0399 0.0313 0.0282 0.0264 0.0264 0.7142";
20 "0.6568 0.2795 0.5390 0.1809 0.2810 0.4493 0.3340 0.1749 0.0949 0.0579 0.0400 0.0313 0.0282 0.0262 0.0264 0.7181";
21 "0.6565 0.3245 0.6307 0.1806 0.2803 0.4481 0.3339 0.1747 0.0946 0.0577 0.0400 0.0311 0.0281 0.0262 0.0262 0.7149";
17 "0.6606 0.3630 0.7082 0.1819 0.2819 0.4503 0.3361 0.1758 0.0956 0.0585 0.0402 0.0313 0.0282 0.0264 0.0264 0.7187";
20 "0.6547 0.2217 0.4268 0.1800 0.2799 0.4473 0.3327 0.1743 0.0947 0.0580 0.0402 0.0313 0.0281 0.0262 0.0262 0.7137";
23 "0.6565 0.0772 0.1295 0.1801 0.2803 0.4481 0.3339 0.1748 0.0949 0.0579 0.0402 0.0313 0.0281 0.0264 0.0264 0.7147";
19 "0.6605 0.3638 0.7100 0.1804 0.2803 0.4483 0.3360 0.1758 0.0956 0.0585 0.0402 0.0313 0.0282 0.0264 0.0264 0.7158";
21 "0.5333 0.2021 0.3885 0.1712 0.2609 0.4133 0.2704 0.1442 0.0807 0.0509 0.0369 0.0298 0.0272 0.0259 0.0261 0.6402";
19 "0.4594 0.0215 0.0094 0.1629 0.2525 0.4050 0.2339 0.1249 0.0714 0.0470 0.0349 0.0289 0.0262 0.0254 0.0262 0.6441";
23 "0.4175 0.1483 0.2731 0.1640 0.2519 0.4035 0.2136 0.1155 0.0674 0.0449 0.0339 0.0284 0.0262 0.0254 0.0262 0.6419";
17 "0.1624 0.3583 0.6995 0.1524 0.2315 0.3697 0.0913 0.0560 0.0394 0.0316 0.0276 0.0253 0.0249 0.0249 0.0260 0.5952";
23 "0.5196 0.1608 0.3014 0.1572 0.2386 0.3801 0.2661 0.1403 0.0783 0.0504 0.0366 0.0298 0.0269 0.0259 0.0260 0.6004";
17 "0.2908 0.0210 0.0116 0.1432 0.2193 0.3418 0.1549 0.0889 0.0548 0.0387 0.0311 0.0270 0.0256 0.0250 0.0250 0.5175";
20 "0.0179 0.0232 0.0188 0.1467 0.2209 0.3477 0.0221 0.0242 0.0243 0.0241 0.0239 0.0234 0.0242 0.0244 0.0253 0.5466";
21 "0.4191 0.1272 0.2321 0.1634 0.2510 0.4026 0.2149 0.1159 0.0675 0.0450 0.0341 0.0284 0.0262 0.0254 0.0261 0.6428";
19 "0.5637 0.3064 0.5955 0.1670 0.2556 0.4091 0.2889 0.1514 0.0831 0.0529 0.0380 0.0302 0.0272 0.0261 0.0262 0.6521";
21 "0.5396 0.2560 0.4971 0.1599 0.2416 0.3862 0.2764 0.1450 0.0806 0.0515 0.0371 0.0300 0.0270 0.0260 0.0261 0.6096";
19 "0.5632 0.3041 0.5803 0.1549 0.2449 0.3920 0.2884 0.1513 0.0831 0.0526 0.0377 0.0302 0.0272 0.0260 0.0261 0.6159";
20 "0.5738 0.2650 0.5140 0.1621 0.2447 0.3910 0.2945 0.1542 0.0847 0.0535 0.0381 0.0303 0.0272 0.0261 0.0262 0.6248";
21 "0.5578 0.1289 0.2294 0.1533 0.2397 0.3837 0.2854 0.1498 0.0825 0.0524 0.0375 0.0302 0.0271 0.0259 0.0262 0.6031";
17 "0.5750 0.3548 0.6964 0.1635 0.2454 0.3916 0.2951 0.1546 0.0848 0.0536 0.0380 0.0303 0.0272 0.0262 0.0262 0.6209";
23 "0.6276 0.2502 0.4760 0.1670 0.2642 0.4247 0.3193 0.1673 0.0911 0.0560 0.0391 0.0309 0.0277 0.0262 0.0262 0.6759";
19 "0.6519 0.3418 0.6660 0.1782 0.2768 0.4426 0.3311 0.1736 0.0945 0.0576 0.0399 0.0311 0.0281 0.0262 0.0262 0.7044";
21 "0.6449 0.1478 0.2749 0.1758 0.2749 0.4400 0.3279 0.1719 0.0935 0.0573 0.0399 0.0311 0.0281 0.0264 0.0264 0.7010";
20 "0.6527 0.1997 0.3763 0.1781 0.2774 0.4439 0.3315 0.1736 0.0944 0.0576 0.0399 0.0311 0.0281 0.0264 0.0262 0.7076";
19 "0.6469 0.0211 0.0118 0.1785 0.2773 0.4432 0.3290 0.1726 0.0938 0.0576 0.0399 0.0313 0.0282 0.0264 0.0264 0.7060";
20 "0.6433 0.0521 0.0769 0.1773 0.2747 0.4395 0.3272 0.1715 0.0933 0.0573 0.0399 0.0311 0.0281 0.0262 0.0262 0.7004";
20 "0.6539 0.0515 0.0741 0.1792 0.2797 0.4473 0.3321 0.1740 0.0946 0.0577 0.0400 0.0313 0.0281 0.0264 0.0264 0.7138";
21 "0.6654 0.0303 0.0311 0.1834 0.2849 0.4550 0.3383 0.1769 0.0958 0.0586 0.0404 0.0313 0.0282 0.0264 0.0264 0.7279";
20 "0.5733 0.0483 0.0698 0.1847 0.2851 0.4551 0.2924 0.1531 0.0844 0.0531 0.0378 0.0303 0.0271 0.0261 0.0259 0.6878";
19 "0.5904 0.3564 0.6958 0.1850 0.2878 0.4599 0.3026 0.1583 0.0869 0.0545 0.0386 0.0304 0.0273 0.0262 0.0264 0.7362";
21 "0.6270 0.3622 0.7072 0.1770 0.2743 0.4380 0.3194 0.1674 0.0912 0.0562 0.0392 0.0311 0.0278 0.0262 0.0264 0.6939";
20 "0.0342 0.3591 0.7052 0.1625 0.2486 0.3978 0.0297 0.0280 0.0262 0.0250 0.0244 0.0237 0.0242 0.0244 0.0254 0.6319";
19 "0.1862 0.3594 0.7068 0.1653 0.2539 0.4057 0.1061 0.0642 0.0436 0.0337 0.0287 0.0258 0.0251 0.0250 0.0262 0.6577";
21 "0.3232 0.3636 0.7093 0.1736 0.2682 0.4307 0.1684 0.0928 0.0569 0.0399 0.0316 0.0272 0.0258 0.0254 0.0262 0.6854";
21 "0.0104 0.2599 0.5048 0.1670 0.2561 0.4113 0.0186 0.0225 0.0236 0.0238 0.0241 0.0234 0.0242 0.0244 0.0256 0.6585";
19 "0.5054 0.1090 0.1980 0.1793 0.2752 0.4413 0.2582 0.1365 0.0765 0.0497 0.0361 0.0295 0.0269 0.0258 0.0264 0.7072";
17 "0.0247 0.1787 0.3451 0.1753 0.2672 0.4280 0.0256 0.0259 0.0251 0.0247 0.0243 0.0238 0.0242 0.0244 0.0256 0.6799";
22 "0.4644 0.3024 0.5909 0.1839 0.2782 0.4462 0.2382 0.1268 0.0723 0.0476 0.0353 0.0291 0.0265 0.0255 0.0266 0.7219";
22 "0.5393 0.0993 0.1760 0.1824 0.2796 0.4460 0.2755 0.1444 0.0801 0.0514 0.0371 0.0299 0.0270 0.0258 0.0261 0.7098";
20 "0.0178 0.3162 0.6245 0.1743 0.2628 0.4217 0.0238 0.0253 0.0249 0.0247 0.0244 0.0237 0.0243 0.0244 0.0255 0.6718";
20 "0.5026 0.2006 0.3854 0.1692 0.2548 0.4089 0.2575 0.1361 0.0762 0.0496 0.0363 0.0295 0.0266 0.0256 0.0260 0.6580";
18 "0.5333 0.0619 0.0967 0.1751 0.2725 0.4363 0.2730 0.1433 0.0794 0.0509 0.0369 0.0297 0.0269 0.0258 0.0261 0.6921";
20 "0.5550 0.0483 0.0737 0.1655 0.2492 0.3959 0.2843 0.1494 0.0825 0.0524 0.0375 0.0303 0.0272 0.0260 0.0262 0.6256";
22 "0.6428 0.0248 0.0204 0.1869 0.2897 0.4626 0.3271 0.1715 0.0933 0.0574 0.0399 0.0313 0.0281 0.0264 0.0264 0.7402";
21 "0.6506 0.0250 0.0197 0.1845 0.2871 0.4573 0.3316 0.1736 0.0944 0.0577 0.0400 0.0313 0.0282 0.0262 0.0262 0.7285";
39 "0.4920 0.0212 0.0136 0.1731 0.2675 0.4251 0.2513 0.1333 0.0752 0.0490 0.0360 0.0294 0.0265 0.0254 0.0259 0.6645";
19 "0.6204 0.0293 0.0289 0.1897 0.2959 0.4745 0.3167 0.1659 0.0905 0.0560 0.0392 0.0309 0.0277 0.0264 0.0264 0.7628";
22 "0.6440 0.2591 0.4977 0.1813 0.2824 0.4538 0.3276 0.1714 0.0930 0.0571 0.0398 0.0311 0.0281 0.0262 0.0262 0.6943";
20 "0.6593 0.1111 0.1985 0.1864 0.2890 0.4622 0.3348 0.1752 0.0952 0.0580 0.0403 0.0313 0.0281 0.0262 0.0264 0.7324";
39 "0.5705 0.0781 0.1326 0.1691 0.2597 0.4153 0.2928 0.1533 0.0842 0.0531 0.0380 0.0303 0.0272 0.0260 0.0261 0.6630";
21 "0.5808 0.0234 0.0175 0.1662 0.2554 0.4089 0.2978 0.1560 0.0857 0.0538 0.0382 0.0303 0.0272 0.0261 0.0262 0.6514";
41 "0.6103 0.3597 0.7024 0.1688 0.2608 0.4179 0.3119 0.1634 0.0892 0.0555 0.0389 0.0309 0.0275 0.0262 0.0264 0.6655";
19 "0.6096 0.0190 0.0079 0.1696 0.2622 0.4202 0.3116 0.1631 0.0890 0.0555 0.0391 0.0308 0.0275 0.0262 0.0262 0.6673";
36 "0.6629 0.0217 0.0129 0.1841 0.2860 0.4570 0.3372 0.1764 0.0956 0.0585 0.0402 0.0313 0.0282 0.0264 0.0264 0.7314";
4 "0.0206 0.0168 0.0089 0.1557 0.2370 0.3754 0.0236 0.0255 0.0253 0.0244 0.0243 0.0237 0.0243 0.0244 0.0253 0.5880";
17 "0.3172 0.0468 0.0651 0.1654 0.2549 0.4084 0.1649 0.0911 0.0563 0.0396 0.0315 0.0272 0.0256 0.0254 0.0261 0.6502";
22 "0.5710 0.1323 0.2440 0.1823 0.2817 0.4494 0.2925 0.1532 0.0844 0.0531 0.0380 0.0303 0.0272 0.0261 0.0262 0.7136";
21 "0.5325 0.0540 0.0800 0.1786 0.2774 0.4438 0.2727 0.1432 0.0796 0.0512 0.0370 0.0299 0.0270 0.0259 0.0262 0.7071";
20 "0.1615 0.0332 0.0409 0.1681 0.2593 0.4124 0.0921 0.0579 0.0407 0.0319 0.0278 0.0254 0.0249 0.0249 0.0258 0.6505";
23 "0.0971 0.0209 0.0121 0.1594 0.2440 0.3915 0.0598 0.0413 0.0324 0.0281 0.0258 0.0244 0.0245 0.0247 0.0260 0.6350";
18 "0.2165 0.2871 0.5604 0.1652 0.2532 0.4025 0.1185 0.0704 0.0466 0.0349 0.0292 0.0261 0.0253 0.0250 0.0259 0.6473";
19 "0.5440 0.3606 0.7044 0.1685 0.2599 0.4164 0.2786 0.1461 0.0811 0.0518 0.0371 0.0303 0.0271 0.0259 0.0262 0.6635";
19 "0.5493 0.0830 0.1426 0.1718 0.2625 0.4201 0.2813 0.1476 0.0817 0.0521 0.0372 0.0302 0.0272 0.0260 0.0262 0.6694";
21 "0.0394 0.3591 0.7043 0.1658 0.2547 0.4063 0.0350 0.0303 0.0271 0.0256 0.0247 0.0239 0.0244 0.0245 0.0254 0.6505";
22 "0.4760 0.0330 0.0355 0.1742 0.2705 0.4332 0.2434 0.1295 0.0734 0.0481 0.0354 0.0292 0.0264 0.0254 0.0262 0.6906";
19 "0.5455 0.1709 0.3256 0.1765 0.2661 0.4252 0.2796 0.1467 0.0816 0.0520 0.0374 0.0302 0.0272 0.0259 0.0262 0.6772";
18 "0.5861 0.1629 0.3066 0.1809 0.2770 0.4428 0.2991 0.1568 0.0862 0.0540 0.0382 0.0304 0.0273 0.0261 0.0264 0.7063";
18 "0.6070 0.0310 0.0322 0.1742 0.2698 0.4336 0.3101 0.1623 0.0888 0.0552 0.0389 0.0306 0.0275 0.0262 0.0265 0.6972";
24 "0.2914 0.1913 0.3583 0.1779 0.2775 0.4460 0.1524 0.0850 0.0531 0.0381 0.0306 0.0269 0.0255 0.0251 0.0261 0.7194";
23 "0.3261 0.2384 0.4628 0.1785 0.2753 0.4372 0.1714 0.0963 0.0582 0.0405 0.0320 0.0275 0.0256 0.0251 0.0258 0.6910";
17 "0.5549 0.0210 0.0123 0.1804 0.2802 0.4481 0.2842 0.1492 0.0822 0.0524 0.0376 0.0303 0.0272 0.0261 0.0262 0.7122";
20 "0.6132 0.1137 0.2082 0.1859 0.2817 0.4493 0.3131 0.1641 0.0896 0.0557 0.0391 0.0310 0.0277 0.0262 0.0262 0.7131";
18 "0.6345 0.2099 0.3990 0.1857 0.2836 0.4524 0.3223 0.1688 0.0918 0.0565 0.0396 0.0310 0.0280 0.0262 0.0264 0.7234";
22 "0.5411 0.1758 0.3307 0.1818 0.2795 0.4461 0.2773 0.1455 0.0807 0.0516 0.0371 0.0300 0.0271 0.0259 0.0262 0.7135";
19 "0.5612 0.2165 0.4167 0.1881 0.2881 0.4599 0.2878 0.1509 0.0833 0.0527 0.0377 0.0303 0.0272 0.0261 0.0262 0.7361";
21 "0.5668 0.3609 0.7048 0.1662 0.2552 0.4080 0.2906 0.1522 0.0838 0.0529 0.0380 0.0303 0.0272 0.0261 0.0262 0.6477";
20 "0.5761 0.3609 0.7048 0.1647 0.2521 0.4042 0.2957 0.1547 0.0850 0.0537 0.0380 0.0303 0.0272 0.0261 0.0262 0.6430";
20 "0.6107 0.2869 0.5494 0.1651 0.2600 0.4196 0.3118 0.1630 0.0890 0.0553 0.0389 0.0306 0.0275 0.0262 0.0265 0.6776";
20 "0.6306 0.2825 0.5472 0.1765 0.2733 0.4377 0.3213 0.1684 0.0917 0.0565 0.0394 0.0309 0.0277 0.0262 0.0264 0.6981";
19 "0.6352 0.3628 0.7083 0.1776 0.2753 0.4393 0.3238 0.1696 0.0923 0.0568 0.0396 0.0310 0.0280 0.0262 0.0265 0.7026";
21 "0.5982 0.0198 0.0093 0.1670 0.2577 0.4129 0.3063 0.1602 0.0879 0.0548 0.0388 0.0304 0.0273 0.0262 0.0264 0.6622";
20 "0.6240 0.0955 0.1662 0.1743 0.2696 0.4318 0.3179 0.1665 0.0907 0.0560 0.0392 0.0309 0.0277 0.0262 0.0262 0.6883";
20 "0.6430 0.3642 0.7109 0.1771 0.2748 0.4402 0.3272 0.1714 0.0932 0.0573 0.0399 0.0313 0.0282 0.0264 0.0264 0.7038";
20 "0.6484 0.1306 0.2461 0.1852 0.2803 0.4470 0.3296 0.1729 0.0940 0.0577 0.0402 0.0311 0.0281 0.0262 0.0264 0.7130";
16 "0.6406 0.0293 0.0295 0.1787 0.2776 0.4432 0.3261 0.1709 0.0932 0.0571 0.0398 0.0313 0.0281 0.0264 0.0262 0.7048";
24 "0.3399 0.1493 0.2698 0.1657 0.2611 0.4155 0.1798 0.0999 0.0598 0.0415 0.0324 0.0276 0.0258 0.0251 0.0259 0.6534";
21 "0.2052 0.0254 0.0238 0.1701 0.2635 0.4213 0.1134 0.0675 0.0453 0.0342 0.0289 0.0259 0.0250 0.0249 0.0255 0.6656";
20 "0.5031 0.0189 0.0082 0.1696 0.2619 0.4199 0.2567 0.1358 0.0758 0.0492 0.0360 0.0293 0.0265 0.0255 0.0262 0.6683";
19 "0.4776 0.0278 0.0261 0.1703 0.2632 0.4214 0.2421 0.1290 0.0730 0.0479 0.0354 0.0292 0.0264 0.0254 0.0262 0.6652";
18 "0.3193 0.0194 0.0082 0.1721 0.2659 0.4271 0.1665 0.0918 0.0565 0.0398 0.0315 0.0272 0.0258 0.0254 0.0261 0.6809";
22 "0.5353 0.1673 0.3058 0.1660 0.2633 0.4227 0.2741 0.1439 0.0800 0.0512 0.0370 0.0299 0.0271 0.0259 0.0262 0.6740";
21 "0.5886 0.0504 0.0754 0.1736 0.2657 0.4250 0.3017 0.1580 0.0869 0.0546 0.0385 0.0304 0.0273 0.0262 0.0262 0.6772";
20 "0.5808 0.0192 0.0079 0.1725 0.2665 0.4267 0.2979 0.1559 0.0856 0.0538 0.0381 0.0303 0.0272 0.0261 0.0262 0.6806";
20 "0.6063 0.0538 0.0856 0.1765 0.2668 0.4264 0.3101 0.1623 0.0890 0.0553 0.0391 0.0306 0.0275 0.0262 0.0262 0.6794";
19 "0.6152 0.0336 0.0388 0.1741 0.2688 0.4305 0.3142 0.1646 0.0899 0.0557 0.0391 0.0309 0.0275 0.0262 0.0262 0.6861";
20 "0.6169 0.0193 0.0082 0.1757 0.2721 0.4358 0.3151 0.1651 0.0901 0.0557 0.0389 0.0308 0.0275 0.0262 0.0262 0.6947";
20 "0.6268 0.0195 0.0083 0.1762 0.2732 0.4373 0.3189 0.1670 0.0908 0.0562 0.0391 0.0310 0.0277 0.0264 0.0264 0.6971";
22 "0.6257 0.0288 0.0294 0.1763 0.2714 0.4345 0.3189 0.1673 0.0910 0.0563 0.0392 0.0311 0.0281 0.0264 0.0262 0.6934";
19 "0.6398 0.0220 0.0139 0.1785 0.2774 0.4435 0.3251 0.1704 0.0927 0.0566 0.0399 0.0313 0.0282 0.0264 0.0264 0.7072";
19 "0.6530 0.0436 0.0591 0.1822 0.2826 0.4517 0.3318 0.1738 0.0945 0.0577 0.0400 0.0313 0.0282 0.0264 0.0264 0.7213";
20 "0.0081 0.1981 0.3798 0.1748 0.2704 0.4330 0.0175 0.0221 0.0233 0.0238 0.0239 0.0234 0.0242 0.0244 0.0254 0.6958";
21 "0.5781 0.0210 0.0115 0.1890 0.2943 0.4716 0.2965 0.1553 0.0852 0.0536 0.0381 0.0303 0.0272 0.0261 0.0264 0.7568";
20 "0.6561 0.0324 0.0311 0.1881 0.2939 0.4709 0.3337 0.1746 0.0947 0.0576 0.0399 0.0311 0.0281 0.0262 0.0264 0.7561";
20 "0.6746 0.3674 0.7177 0.1892 0.2940 0.4711 0.3433 0.1792 0.0969 0.0588 0.0409 0.0313 0.0282 0.0264 0.0264 0.7560";
23 "0.3272 0.0899 0.1486 0.1754 0.2780 0.4451 0.1738 0.0973 0.0588 0.0408 0.0320 0.0273 0.0259 0.0254 0.0259 0.7081";
18 "0.5805 0.0192 0.0081 0.1802 0.2801 0.4477 0.2978 0.1559 0.0856 0.0540 0.0382 0.0303 0.0272 0.0261 0.0262 0.7164";
16 "0.4100 0.2107 0.4095 0.1803 0.2719 0.4330 0.2126 0.1154 0.0673 0.0449 0.0341 0.0286 0.0264 0.0255 0.0261 0.6872";
23 "0.4647 0.0205 0.0081 0.1820 0.2826 0.4500 0.2409 0.1297 0.0743 0.0482 0.0356 0.0292 0.0266 0.0258 0.0260 0.7149";
20 "0.6178 0.0304 0.0308 0.1862 0.2898 0.4637 0.3155 0.1652 0.0902 0.0558 0.0391 0.0309 0.0276 0.0262 0.0264 0.7433";
20 "0.4712 0.3685 0.7203 0.1850 0.2876 0.4617 0.2422 0.1287 0.0730 0.0480 0.0354 0.0292 0.0265 0.0255 0.0262 0.7409";
21 "0.6429 0.0404 0.0513 0.1874 0.2920 0.4677 0.3268 0.1713 0.0932 0.0573 0.0399 0.0313 0.0282 0.0264 0.0264 0.7503";
18 "0.6654 0.2693 0.5259 0.1913 0.2913 0.4654 0.3385 0.1770 0.0960 0.0586 0.0405 0.0313 0.0281 0.0262 0.0262 0.7466";
20 "0.6586 0.0234 0.0172 0.1878 0.2915 0.4667 0.3350 0.1752 0.0951 0.0581 0.0400 0.0313 0.0282 0.0264 0.0264 0.7479";
21 "0.6678 0.0603 0.0940 0.1886 0.2934 0.4700 0.3394 0.1774 0.0962 0.0586 0.0404 0.0313 0.0282 0.0264 0.0264 0.7520";
21 "0.6491 0.0313 0.0330 0.1828 0.2836 0.4529 0.3299 0.1730 0.0939 0.0576 0.0399 0.0313 0.0282 0.0264 0.0264 0.7247";
23 "0.6577 0.0211 0.0120 0.1845 0.2864 0.4576 0.3344 0.1751 0.0951 0.0581 0.0400 0.0313 0.0282 0.0264 0.0264 0.7314";
16 "0.6712 0.0226 0.0147 0.1869 0.2907 0.4650 0.3412 0.1781 0.0967 0.0586 0.0408 0.0313 0.0282 0.0264 0.0264 0.7462";
21 "0.6954 0.0527 0.0773 0.1922 0.2995 0.4806 0.3543 0.1843 0.0996 0.0603 0.0410 0.0317 0.0282 0.0264 0.0264 0.7724";
19 "0.6858 0.0193 0.0079 0.1902 0.2961 0.4742 0.3489 0.1818 0.0985 0.0596 0.0409 0.0314 0.0282 0.0264 0.0264 0.7612";
21 "0.6859 0.0444 0.0642 0.1920 0.2956 0.4731 0.3492 0.1819 0.0985 0.0596 0.0410 0.0315 0.0282 0.0264 0.0264 0.7602";
20 "0.6919 0.0226 0.0153 0.1917 0.2979 0.4776 0.3526 0.1832 0.0991 0.0597 0.0410 0.0315 0.0282 0.0264 0.0264 0.7667";
20 "0.6894 0.0280 0.0262 0.1902 0.2962 0.4750 0.3511 0.1829 0.0988 0.0596 0.0410 0.0314 0.0282 0.0264 0.0264 0.7636";
20 "0.6905 0.0233 0.0165 0.1909 0.2970 0.4760 0.3518 0.1831 0.0990 0.0597 0.0409 0.0315 0.0282 0.0264 0.0264 0.7717";
26 "0.6961 0.3599 0.7020 0.1911 0.2967 0.4756 0.3548 0.1845 0.0995 0.0602 0.0409 0.0316 0.0282 0.0264 0.0262 0.7645";
14 "0.6527 0.2427 0.4595 0.1890 0.2978 0.4781 0.3318 0.1735 0.0940 0.0575 0.0400 0.0313 0.0281 0.0264 0.0262 0.7679";
21 "0.5709 0.0479 0.0679 0.1913 0.2970 0.4761 0.2926 0.1533 0.0842 0.0532 0.0380 0.0303 0.0273 0.0261 0.0264 0.7650";
19 "0.4932 0.0250 0.0188 0.1873 0.2918 0.4677 0.2543 0.1364 0.0774 0.0496 0.0364 0.0294 0.0270 0.0258 0.0261 0.7522";
20 "0.0132 0.1102 0.2050 0.1912 0.2897 0.4625 0.0200 0.0233 0.0239 0.0241 0.0239 0.0234 0.0243 0.0244 0.0255 0.7411";
18 "0.4361 0.0225 0.0144 0.1907 0.2967 0.4754 0.2233 0.1200 0.0693 0.0461 0.0346 0.0287 0.0264 0.0254 0.0262 0.7636";
22 "0.6123 0.1890 0.3544 0.1897 0.2964 0.4754 0.3111 0.1632 0.0892 0.0552 0.0388 0.0308 0.0276 0.0262 0.0262 0.7644";
21 "0.2093 0.0623 0.1027 0.1886 0.2901 0.4649 0.1141 0.0681 0.0454 0.0343 0.0289 0.0260 0.0251 0.0249 0.0259 0.7505";
20 "0.4123 0.1268 0.2273 0.1872 0.2929 0.4684 0.2144 0.1159 0.0671 0.0450 0.0342 0.0284 0.0262 0.0254 0.0261 0.7503";
19 "0.1256 0.1027 0.1819 0.1851 0.2878 0.4618 0.0735 0.0482 0.0358 0.0298 0.0267 0.0249 0.0247 0.0248 0.0259 0.7411";
41 "0.6378 0.0657 0.1068 0.1834 0.2867 0.4583 0.3239 0.1698 0.0924 0.0569 0.0398 0.0313 0.0282 0.0264 0.0264 0.7335";
20 "0.6047 0.0220 0.0138 0.1765 0.2742 0.4387 0.3092 0.1618 0.0885 0.0552 0.0389 0.0306 0.0273 0.0262 0.0262 0.6989";
